Bus Voltage (V),Current (mA),Power (mW)
4.78,20.6,98.0
4.78,20.5,98.0
4.78,20.9,98.0
4.784,20.5,98.0
4.78,20.6,98.0
4.776,20.8,98.0
4.78,20.7,98.0
4.776,20.8,98.0
4.784,20.5,98.0
4.784,20.5,98.0
4.776,20.7,98.0
4.784,20.3,98.0
4.78,20.5,98.0
4.78,20.2,98.0
4.78,20.3,98.0
4.784,20.5,98.0
4.78,20.6,98.0
4.776,20.7,98.0
4.784,20.6,98.0
4.78,20.3,98.0
4.776,20.6,98.0
4.78,20.7,98.0
4.78,20.8,98.0
4.78,20.5,98.0
4.776,20.7,98.0
4.784,20.7,98.0
4.78,20.3,98.0
4.78,20.2,96.0
4.784,20.5,98.0
4.78,20.7,98.0
4.784,20.5,98.0
4.78,20.9,98.0
4.78,20.5,98.0
4.784,20.5,98.0
4.776,20.3,98.0
4.784,20.6,98.0
4.784,20.6,98.0
4.78,20.3,98.0
4.784,20.3,98.0
4.776,20.3,98.0
4.784,20.6,98.0
4.78,20.5,98.0
4.776,20.5,98.0
4.78,20.5,98.0
4.78,20.7,98.0
4.78,20.5,98.0
4.78,20.7,98.0
4.78,20.4,98.0
4.784,20.4,98.0
4.78,20.7,98.0
4.78,20.5,98.0
4.78,20.1,96.0
4.784,20.5,98.0
4.78,20.3,98.0
4.776,20.6,98.0
4.784,20.3,98.0
4.78,20.7,98.0
4.784,20.4,98.0
4.78,20.7,98.0
4.776,20.5,98.0
4.788,20.3,98.0
4.776,20.6,98.0
4.784,20.5,98.0
4.784,20.1,96.0
4.772,20.6,98.0
4.784,20.6,98.0
4.78,20.2,96.0
4.784,20.2,96.0
4.78,20.6,98.0
4.78,20.8,98.0
4.776,20.5,98.0
4.784,20.7,98.0
4.784,20.7,98.0
4.78,20.8,98.0
4.784,20.6,98.0
4.784,20.3,98.0
4.776,20.7,98.0
4.784,20.3,98.0
4.78,20.6,98.0
4.78,20.8,98.0
4.78,20.7,98.0
4.776,20.3,98.0
4.784,20.4,98.0
4.78,20.6,98.0
4.784,20.5,98.0
4.784,20.5,98.0
4.776,20.6,96.0
4.788,20.3,98.0
4.776,20.4,98.0
4.784,20.3,98.0
4.78,20.6,98.0
4.776,20.6,98.0
4.78,20.5,98.0
4.78,20.5,98.0
4.788,20.7,98.0
4.78,20.3,98.0
4.78,20.6,98.0
